# Server packets: rev235
# count: 141
# named: 141
# server_table_size: 141
# columns: id\tname\tlength\tread_count\tfields
# field_format: readType(obfuscatedMethodName)
120	LOC_MERGE	14	0	-
121	PLAYER_INFO	-2	0	-
122	OBJ_DEL	7	0	-
123	LOC_ANIM_SPECIFIC	6	3	I1(ej),I2(cl),I3(ck)
124	SITE_SETTINGS	-1	1	X1(co)
125	MIDI_JINGLE	5	2	I2(cn),I3(cd)
126	VARP_RESET	0	0	-
127	UPDATE_INV_STOPTRANSMIT	2	1	I2(cb)
128	PACKET_GROUP_START	2	1	I2(da)
129	WORLDENTITY_INFO_V5	-2	0	-
130	OBJ_UNCUSTOMISE	7	0	-
131	IF_SETEVENTS_V2	16	5	I4(ey),I2(cl),I2(dw),I4(ep),I4(np)
132	OBJ_UNCUSTOMISE_SPECIFIC	10	3	I4(np),I2(cn),I4(ep)
133	OBJ_COUNT_SPECIFIC	14	4	I2(cn),I4(mw),I4(ep),I4(ey)
134	IF_RESYNC_V2	-2	10	I2(cl),I2(cl),I4(mw),I2(cl),I1(cu),I4(mw),I2(cl),I2(cl),I4(mw),I4(mw)
135	PROJANIM_SPECIFIC_V4	27	11	I4(ep),I2(dw),I2(cl),I2(cb),I4(ey),I1(ej),I2(dw),I3(di),I3(ce),I2(cl),I2(cb)
136	ACCOUNT_FLAGS	8	1	J0(cx)
137	OBJ_CUSTOMISE_SPECIFIC	20	8	I2(da),I2(ew),I2(cb),I4(np),I4(ep),I2(cn),I2(bg),I2(ec)
138	OBJ_CUSTOMISE	17	0	-
139	WORLDENTITY_INFO_V6	-2	0	-
140	SET_ACTIVE_WORLD_V2	3	2	I2(da),I1(cu)
