# Server packet mapping: rev237 -> rev238
# matched: 139/139
# source_count: 143
# target_count: 139
# removed: 4
# added: 0
# columns: source_id\ttarget_id\tsource_name\ttarget_name\tfields
97	124	IF_SETNPCHEAD_ACTIVE	IF_SETNPCHEAD	I2(er),I4(wl)
98	46	HIDELOCOPS	HIDENPCOPS	Z0(mo)
99	100	CAM_ROTATETO_COORDINATE_V1	REBUILD_NORMAL_V2	I1(ca),I1(ca),I2(cp),I2(cp),I1(ca)
100	59	UPDATE_ZONE_FULL_FOLLOWS	UPDATE_ZONE_FULL_FOLLOWS	I1(dn),I1(ca),I1(dn)
101	98	UPDATE_ZONE_PARTIAL_ENCLOSED	UPDATE_ZONE_PARTIAL_ENCLOSED	I1(ca),I1(dv),I1(dn),I1(ca)
102	14	CLANCHANNEL_DELTA	CLANCHANNEL_DELTA	B1(cs)
103	78	UPDATE_STOCKMARKET_SLOT	UPDATE_STOCKMARKET_SLOT	I1(ca),I1(ca)
105	66	UPDATE_FRIENDCHAT_CHANNEL_FULL_V2	UPDATE_FRIENDCHAT_CHANNEL_FULL_V2	-
106	106	IF_SETPLAYERMODEL_BODYTYPE	IF_SETPLAYERMODEL_BODYTYPE	I4(co),I1(dn)
107	28	MESSAGE_CLANCHANNEL	MESSAGE_CLANCHANNEL	B1(cs),X1(cx),I2(cp),I3(cv),I1(ca)
108	126	PLAYER_SPOTANIM_SPECIFIC	NPC_SPOTANIM_SPECIFIC	I4(wl),I2(cp),I1(dn),I2(em)
109	57	ANIM_SPECIFIC	ANIM_SPECIFIC	I1(ca),I2(em)
110	33	MIDI_SONG_V2	MIDI_SONG_V2	I2(ek),I2(em),I2(er),I2(cp),I2(em)
111	94	UPDATE_RUNENERGY	UPDATE_FRIENDLIST	I2(cp)
112	110	HISCORE_REPLY	HISCORE_REPLY	-
113	109	MINIMAP_TOGGLE	MINIMAP_TOGGLE	I1(ca)
114	35	URL_OPEN	URL_OPEN	V1(al),X1(cx)
115	34	SOUND_AREA	SOUND_AREA	-
116	107	UPDATE_UID192	UPDATE_UID192	Z1(rs)
117	54	LOGOUT_WITHREASON	LOGOUT_WITHREASON	I1(ca)
118	68	RUNCLIENTSCRIPT	RUNCLIENTSCRIPT	X1(cx),I0(dw),I0(dz),I4(co),I0(dw),X1(cx),X1(cx),I4(co)
119	85	IF_SETANIM	IF_SETANIM	I4(co),I2(kb)
121	95	CLANSETTINGS_FULL	CLANSETTINGS_FULL	B1(cs)
122	74	OBJ_ADD_SPECIFIC	OBJ_ADD_SPECIFIC	I4(wl),I2(em),I2(er),I4(dl),I2(ek),I1(dv),I1(dv),I1(du)
123	122	UPDATE_INV_FULL	UPDATE_INV_FULL	I4(co),I2(cp),I2(cp),I1(dn),I4(co),I2(er)
124	114	HIDEOBJOPS	HIDELOCOPS	Z0(mo)
125	41	PACKET_GROUP_START	PACKET_GROUP_START	I2(kb)
126	89	UPDATE_FRIENDLIST	UPDATE_IGNORELIST	-
127	88	MIDI_SONG_WITHSECONDARY	MIDI_SONG_WITHSECONDARY	I2(ek),I2(cp),I2(ek),I2(ek),I2(ek),I2(ek)
128	130	CAM_MOVETO_CYCLES_V2	CAM_MOVETO_CYCLES_V2	I2(ek),I1(ca),I1(ca),I2(ek),I2(em),I2(er)
129	56	-	REBUILD_WORLDENTITY_V3	-
130	26	ACCOUNT_FLAGS	ACCOUNT_FLAGS	J0(df)
131	23	IF_SETEVENTS_V2	IF_SETEVENTS_V2	I4(wl),I2(cp),I2(ek),I4(dl),I4(co)
132	87	WORLDENTITY_INFO_V7	REBUILD_WORLDENTITY_V4	-
133	129	OBJ_UNCUSTOMISE_SPECIFIC	OBJ_UNCUSTOMISE_SPECIFIC	I4(dl),I2(cp),I4(dl)
134	137	CAM_MOVETO_V2	CAM_MOVETO_V2	I2(em),I2(cp),I2(ek),I1(ca),I1(du)
135	131	ZBUF	ZBUF	I1(ca)
136	121	OBJ_COUNT_SPECIFIC	OBJ_COUNT_SPECIFIC	I4(ez),I4(ez),I2(cp),I4(wl)
137	135	CAM_MOVETO_ARC_V2	CAM_MOVETO_ARC_V2	I1(du),I1(ca),I2(cp),I2(em),I2(cp),I2(ek),I2(er),I2(cp)
138	133	CAM_ROTATETO_COORDINATE_V2	CAM_ROTATETO_COORDINATE_V2	I2(ek),I2(em),I2(er),I1(dv),I2(cp)
139	132	SET_MAP_FLAG_V2	SET_MAP_FLAG_V2	I4(co)
140	138	CAM_LOOKAT_V2	CAM_LOOKAT_V2	I2(er),I1(dv),I1(ca),I2(cp),I2(cp)
141	67	IF_RESYNC_V2	IF_RESYNC_V2	I2(cp),I2(cp),I4(co),I2(cp),I1(ca),I4(co),I2(cp),I2(cp),I4(co),I4(co)
142	134	OBJ_CUSTOMISE_SPECIFIC	OBJ_CUSTOMISE_SPECIFIC	I2(zt),I2(zt),I2(em),I2(ed),I2(cp),I2(kb),I4(ez),I4(wl)
