# format=rl-suite-semantic-map-v1
# revision=1.12.13
# input.sha256=a0eeaa3968819fdde8bb13988a99b7a6152539da35955da3860576b4c39b7859
# source=devious-annotations
# source.sha256=68fa234b5709c52a7d589d59e53223c08ca764aac3ffe71fb9fda40f31e0c2c8
# source.commit=3c01c4f5a68e2e013f47ea8bb8b66e364494ebee
field	ci	ad	I	animationCycleEnd
field	ci	ae	Loa;	appearance
field	ci	af	Z	isUnanimated
field	ci	ag	Lxv;	username
field	ci	ah	I	maxX
field	ci	aj	I	headIconPk
field	ci	ak	I	headIconPrayer
field	ci	al	I	maxY
field	ci	am	I	team
field	ci	ao	Z	isHidden
field	ci	ap	I	combatLevel
field	ci	aq	Ltq;	isFriendTriBool
field	ci	ar	I	minY
field	ci	as	I	tileHeight2
field	ci	au	I	tileHeight
field	ci	aw	[Ljava/lang/String;	actions
field	ci	ax	I	minX
field	ci	ay	I	skillLevel
field	ci	az	I	animationCycleStart
field	ci	be	Ltq;	isInFriendsChat
field	ci	bg	I	footprintSize
field	ci	bo	Ltq;	isInClanChat
field	cj	ag	I	health2
field	cj	an	I	cycleOffset
field	cj	at	I	health
field	cj	av	I	cycle
field	ck	af	Lqm;	SequenceDefinition_archive
field	ck	am	I	rndHue
field	ck	ao	I	rndLightness
field	ck	as	[[[B	Tiles_underlays2
field	ck	ay	I	Tiles_minPlane
field	cl	ab	I	windowMode
field	cl	ac	Ljava/lang/String;	rememberedUsername
field	cl	ad	I	soundEffectsVolume
field	cl	ae	Ljava/util/Map;	parameters
field	cl	ai	I	areaSoundEffectsVolume
field	cl	aj	Z	roofsHidden
field	cl	ak	Z	hideUsername
field	cl	ap	Z	displayFps
field	cl	as	I	eula
field	cl	au	D	brightness
field	cl	aw	Z	titleMusicDisabled
field	cl	ax	I	drawDistance
field	cl	az	I	musicVolume
field	client	cg	Ldl;	packetWriter
field	client	dk	Ljava/lang/String;	BASIC_AUTH_DESKTOP_RUNELITE
field	client	do	Ljava/lang/String;	BASIC_AUTH_DESKTOP_OSRS
field	client	ei	Loa;	playerAppearance
field	client	ej	[I	playerMenuOpcodes
field	client	fa	I	oculusOrbState
field	client	fb	I	worldId
field	client	fc	I	camFollowHeight
field	client	fd	Ldz;	playerUpdateManager
field	client	fi	I	cycle
field	client	fk	Z	Login_isUsernameRemembered
field	client	fl	I	gameState
field	client	fm	Lrt;	projectiles
field	client	fn	Z	isMembersWorld
field	client	fq	Lfb;	authenticationScheme
field	client	fr	I	oculusOrbNormalSpeed
field	client	fu	Lcv;	worldViewManager
field	client	fy	Ljava/util/HashMap;	fontsMap
field	client	ga	I	currentWorldViewId
field	client	gb	Z	renderSelf
field	client	gc	I	isItemSelected
field	client	gd	I	localPlayerIndex
field	client	gf	Z	showLoadingMessages
field	client	gh	[I	levels
field	client	gi	Lof;	viewportWidget
field	client	gj	I	cameraWorldViewId
field	client	gk	I	cameraTargetIndex
field	client	gl	[I	experience
field	client	gn	I	oculusOrbSlowedSpeed
field	client	gp	Z	showMouseOverText
field	client	gu	Z	showMouseCross
field	client	gv	[I	currentLevels
field	client	gx	Z	followerOpsLowPriority
field	client	gz	I	drawPlayerNames
field	client	ha	S	zoomWidth
field	client	hc	[Lgz;	currentClanChannels
field	client	hf	I	viewportHeight
field	client	hi	Z	isResizable
field	client	hj	Lkn;	indexCheck
field	client	hl	S	zoomHeight
field	client	hm	I	viewportWidth
field	client	ho	I	viewportOffsetX
field	client	hs	I	viewportOffsetY
field	client	hv	I	viewportZoom
field	client	hx	Lkh;	widgetFocusInputManager
field	client	hy	I	revision
field	client	hz	[Lgs;	currentClanSettings
field	client	ic	I	gameBuild
field	client	ie	I	worldProperties
field	client	if	[Lqg;	grandExchangeOffers
field	client	ih	Z	isLowDetail
field	client	iu	Lbw;	GrandExchangeEvents_worldComparator
field	client	ja	Z	onMobile
field	client	jc	I	js5ConnectState
field	client	jg	Ltd;	js5Socket
field	client	ji	Z	z
field	client	jk	I	clientType
field	client	jn	J	mouseLastLastPressedTimeMillis
field	client	jo	Z	isLoading
field	client	ju	Z	hadFocus
field	client	jw	I	rebootTimer
field	client	jx	I	serverCycle
field	client	ki	I	js5Errors
field	client	lf	I	camAngleY
field	client	lh	I	logoutTimer
field	client	lk	I	camAngleX
field	client	lx	I	camAngleDY
field	client	ma	Lqi;	interfaceParents
field	client	mb	I	runEnergy
field	client	mc	I	chatCycle
field	client	md	I	mouseWheelRotation
field	client	me	Lrt;	scriptEvents
field	client	mf	I	mouseCamClickedY
field	client	mg	Z	playerMod
field	client	mh	Lrt;	scriptEvents3
field	client	mi	Lof;	meslayerContinueWidget
field	client	mk	I	staffModLevel
field	client	ml	Lqi;	widgetFlags
field	client	mm	I	publicChatMode
field	client	mn	I	camAngleDX
field	client	mo	I	weight
field	client	mq	I	followerIndex
field	client	ms	I	mouseCamClickedX
field	client	mt	Lrt;	scriptEvents2
field	client	mw	I	rootInterface
field	client	mx	I	cycleCntr
field	client	mz	I	tradeChatMode
field	client	nf	Ldc;	playerAttackOption
field	client	nh	Lmc;	DBTableIndex_cache
field	client	ni	Lpj;	hintArrow
field	client	nj	Z	playingJingle
field	client	nl	Z	isCameraLocked
field	client	nr	Lmc;	archive11
field	client	nt	Ljava/lang/String;	refreshToken
field	client	nx	Ldc;	npcAttackOption
field	client	ob	Z	hadNetworkError
field	client	oc	[I	npcIndices
field	client	oj	[B	randomDatData
field	client	ol	Lce;	secureRandomFuture
field	client	or	I	npcCount
field	client	ot	Lpb;	timer
field	client	pd	I	graphicsCycle
field	client	pr	I	overheadTextLimit
field	client	ps	I	alternativeScrollbarWidth
field	client	pv	[[[I	instanceChunkTemplates
field	client	pz	Z	isInInstance
field	client	qa	J	userHash
field	client	qb	I	viewportDrawCount
field	client	qd	J	userId
field	client	qe	[I	overheadTextEffects
field	client	qg	[Ljava/lang/String;	overheadText
field	client	qi	I	mouseCrossColor
field	client	qk	[I	overheadTextCyclesRemaining
field	client	ql	I	mouseCrossY
field	client	qo	I	mouseCrossState
field	client	qp	[I	overheadTextXOffsets
field	client	qq	[I	overheadTextYs
field	client	qs	I	overheadTextCount
field	client	qt	I	mouseCrossX
field	client	qu	I	viewportTempY
field	client	qv	[I	overheadTextAscents
field	client	qx	I	viewportTempX
field	client	qy	[I	overheadTextXs
field	client	qz	[I	overheadTextColors
field	client	rb	Z	tapToDrop
field	client	rc	Lxk;	menu
field	client	re	I	combatTargetPlayerIndex
field	client	rf	I	viewportY
field	client	rh	[Z	playerOptionsPriorities
field	client	ri	Z	isMenuOpen
field	client	rj	[Ljava/lang/String;	playerMenuActions
field	client	rn	[I	defaultRotations
field	client	ro	Z	leftClickOpensMenu
field	client	rp	I	viewportX
field	client	rq	Z	isSpellSelected
field	client	rr	I	selectedSpellChildIndex
field	client	rz	I	selectedSpellItemId
field	client	sa	Z	isDraggingWidget
field	client	sb	Ljava/lang/String;	selectedSpellActionName
field	client	sc	Lof;	clickedWidget
field	client	sd	I	changedVarpCount
field	client	sf	I	chatEffects
field	client	sg	[I	changedItemContainers
field	client	si	I	widgetClickY
field	client	sl	I	widgetClickX
field	client	sm	I	changedItemsCount
field	client	sn	I	changedSkillsCount
field	client	sr	[I	changedSkills
field	client	ss	Lof;	draggedOnWidget
field	client	su	Ljava/lang/String;	selectedSpellName
field	client	sw	Lof;	clickedWidgetParent
field	client	sx	[I	changedVarps
field	client	tg	I	crossWorldMessageIdsIndex
field	client	ti	[I	rootWidgetYs
field	client	tj	[Z	validRootWidgets
field	client	tm	[I	rootWidgetHeights
field	client	tn	[I	rootWidgetXs
field	client	to	I	destinationY
field	client	tq	I	gameDrawingMode
field	client	ts	I	destinationX
field	client	tu	[J	crossWorldMessageIds
field	client	tv	I	rootWidgetCount
field	client	ty	[I	rootWidgetWidths
field	client	vb	I	archiveLoadersDone
field	client	vd	Lcom/jagex/oldscape/pub/OtlTokenRequester;	otlTokenRequester
field	client	ve	Lcom/jagex/oldscape/pub/RefreshAccessTokenRequester;	refreshAccessTokenRequester
field	client	vh	Lar;	asyncGameSessionTokenResponse
field	client	vj	Ljava/util/concurrent/Future;	otlTokenRequestFuture
field	client	vp	I	clientId
field	client	vq	Ljava/util/ArrayList;	archiveLoaders
field	client	vt	Las;	asyncRestClient
field	client	vu	Ljava/lang/String;	token
field	client	vw	Lar;	asyncAccessTokenResponse
field	client	vy	Z	https
field	client	wa	J	accountHash
field	client	wb	Ljava/util/concurrent/Future;	refreshAccessTokenRequestFuture
field	cm	ag	I	count
field	cm	at	[Lbu;	messages
field	cn	ag	[I	quantities
field	cn	at	[I	ids
field	cn	av	Lqi;	itemContainers
field	cp	ae	[I	ys
field	cp	ag	I	index
field	cp	aj	[J	millis
field	cp	an	[I	xs
field	cp	at	Ljava/lang/Object;	lock
field	cp	av	Z	isRunning
field	cq	ad	[I	soundEffectIds
field	cq	ae	I	maxY
field	cq	ag	I	y
field	cq	an	I	maxX
field	cq	ap	Liv;	obj
field	cq	at	I	x
field	cq	au	I	soundEffectId
field	cq	av	I	plane
field	cq	ay	Ldk;	stream1
field	cq	az	Ldk;	stream2
field	cq	lp	Ljava/lang/String;	gameSessionServiceBaseUrl
field	cr	an	Z	isWalking
field	cr	ba	Lrm;	healthBars
field	cr	bb	B	hitSplatCount
field	cr	bc	I	rotation
field	cr	bd	I	worldViewId
field	cr	bf	I	npcCycle
field	cr	bh	I	x
field	cr	bi	Z	false0
field	cr	bj	[I	hitSplatTypes
field	cr	bk	I	playerCycle
field	cr	bl	I	y
field	cr	bm	[I	hitSplatValues
field	cr	bp	[I	hitSplatCycles
field	cr	bq	I	size
field	cr	br	I	index
field	cr	bt	[I	hitSplatTypes2
field	cr	bu	[I	hitSplatValues2
field	cr	bv	I	turnLeftSequence
field	cr	bx	I	idleSequence
field	cr	cb	I	runSequence
field	cr	ce	I	walkSequence
field	cr	ch	I	turnRightSequence
field	cr	ci	I	overheadTextCyclesRemaining
field	cr	cl	Lql;	spotAnimations
field	cr	cm	I	walkRightSequence
field	cr	cp	Ljava/lang/String;	overheadText
field	cr	cr	Lsj;	animationSequence
field	cr	ct	I	walkLeftSequence
field	cr	cu	I	walkBackSequence
field	cr	cv	I	targetIndex
field	cr	cw	Lsj;	poseAnimationSequence
field	cr	da	I	pathLength
field	cr	dc	I	spotAnimation
field	cr	dd	I	graphicsCount
field	cr	dh	I	defaultHeight
field	cr	dl	[I	pathX
field	cr	dr	[I	pathY
field	cr	dx	[Llz;	pathTraversed
field	cr	dz	I	orientation
field	cs	ag	I	groupCount
field	cs	an	I	loadedCount
field	cs	at	Lqn;	archive
field	ct	ae	I	plane
field	ct	ag	I	type
field	ct	aj	I	x
field	ct	ak	I	y
field	ct	an	I	orientation
field	ct	ap	Lsj;	animationSequence
field	ct	at	I	id
field	ct	av	Ldd;	worldView
field	ct	ay	I	cycleStart
field	cu	ac	Ljava/util/concurrent/ScheduledExecutorService;	soundSystemExecutor
field	cu	ae	[I	intOperands
field	cu	aj	[Ljava/lang/String;	stringOperands
field	cu	ak	I	localIntCount
field	cu	an	[I	opcodes
field	cu	ap	I	intArgumentCount
field	cu	at	[Lql;	switches
field	cu	av	Lmc;	Script_cached
field	cu	aw	I	localStringCount
field	cu	ay	I	stringArgumentCount
field	cu	oa	[I	regions
field	cv	aj	Ldd;	worldView
field	cv	av	Lql;	worldViews
field	cw	ad	I	delay
field	cw	ae	I	y
field	cw	ag	I	type
field	cw	ai	I	hitpoints
field	cw	aj	I	objectId
field	cw	an	I	x
field	cw	ap	I	objectId2
field	cw	at	I	plane
field	cx	at	I	type
field	cx	av	I	group
field	cx	vi	Ltf;	masterDisk
field	cy	ar	[I	ByteArrayPool_altSizeArrayCounts
field	cy	dl	Lxm;	worldSelectLeftSprite
field	cz	ar	[I	Tiles_lightness
field	da	ag	Lrn;	Messages_queue
field	da	an	I	Messages_count
field	da	at	Lql;	Messages_hashTable
field	da	av	Ljava/util/Map;	Messages_channels
field	db	ae	I	despawnTime
field	db	ag	I	quantity
field	db	aj	I	ownership
field	db	ak	Z	isPrivate
field	db	an	I	visibleTime
field	db	as	Z	ItemDefinition_inMembersWorld
field	db	at	I	id
field	db	aw	I	flag
field	dc	ai	Ljava/lang/String;	osNameLowercase
field	dc	aj	I	id
field	dc	an	Ldc;	AttackOption_hidden
field	dc	at	Ldc;	AttackOption_alwaysRightClick
field	dc	av	Ldc;	AttackOption_dependsOnCombatLevels
field	dd	ab	Lrt;	pendingSpawns
field	dd	ac	[[[Lrt;	groundItems
field	dd	ad	Lqu;	players
field	dd	ae	I	plane
field	dd	ag	Ljh;	scene
field	dd	ai	Lqu;	npcs
field	dd	aj	I	sizeX
field	dd	ak	I	sizeY
field	dd	an	[Lkk;	collisionMaps
field	dd	ap	I	baseY
field	dd	as	Lql;	worldEntities
field	dd	at	I	id
field	dd	au	[[[I	tileHeights
field	dd	av	Lrt;	objectSounds
field	dd	aw	I	baseX
field	dd	ax	Lrt;	graphicsObjects
field	dd	ay	[[I	tileLastDrawnActor
field	dd	az	[[[B	tileSettings
field	de	ae	I	classifications
field	de	ag	I	end
field	de	aj	I	classbook
field	de	ak	[I	cascade
field	de	an	I	partitionSize
field	de	at	I	begin
field	de	av	I	residueType
field	dg	av	[Ldm;	players
field	di	ai	Ldi;	field1390
field	dj	ae	Z	unwrittenChanges
field	dj	ag	[Z	intsPersistence
field	dj	an	Ljava/util/Map;	map
field	dk	ap	I	start
field	dk	aw	I	numLoops
field	dk	ay	I	end
field	dl	ac	Ltd;	socket
field	dl	ae	Lxj;	packetBuffer
field	dl	ag	Lxa;	buffer
field	dl	aj	Lmz;	serverPacket
field	dl	ak	I	serverPacketLength
field	dl	an	Lxo;	isaacCipher
field	dl	at	I	bufferSize
field	dl	av	Lrm;	packetBufferNodes
field	dl	ay	I	pendingWrites
field	dm	af	Ldn;	stream
field	dm	al	[I	samples
field	dm	am	J	timeMs
field	dm	ao	I	capacity
field	dn	af	Z	active
field	dn	al	Lel;	sound
field	dn	am	Ldn;	after
field	dp	ae	[I	durations
field	dp	ag	I	form
field	dp	aj	[I	phases
field	dp	ak	I	ticks
field	dp	an	I	segments
field	dp	ap	I	step
field	dp	at	I	end
field	dp	au	I	max
field	dp	av	I	start
field	dp	aw	I	phaseIndex
field	dp	ay	I	amplitude
field	dq	ag	I	start
field	dq	an	I	end
field	dq	at	[S	samples
field	dq	av	I	sampleRate
field	dr	av	Lrt;	subStreams
field	ds	av	Lqm;	soundEffectIndex
field	du	an	I	multiplier
field	du	at	[F	VorbisFloor_decibelStatics
field	dv	ae	Lhu;	definition
field	dv	ap	Lxe;	npcOverheadIcons
field	dv	au	Lha;	chatheadOverrides
field	dv	ay	Lha;	modelOverrides
field	dw	ag	Lhj;	definition
field	dw	an	Lrm;	updates
field	dx	ae	[Leg;	instruments
field	dx	aj	I	start
field	dx	ak	I	end
field	dz	ad	I	Players_emptyIdxCount
field	dz	ag	[I	playerIndices
field	dz	an	[Lbh;	Players_regions
field	dz	ap	[I	Players_emptyIndices
field	dz	as	I	Players_pendingUpdateCount
field	dz	au	[I	Players_pendingUpdateIndices
field	dz	ay	[I	Players_targetIndices
field	dz	az	I	playerCount
field	dz	ns	Ljava/lang/String;	sessionId
field	eb	av	Z	reversed
field	ed	ah	Lof;	scriptDotWidget
field	ed	av	Z	reversed
field	ee	ag	[I	lengthMap
field	ee	aj	[I	keys
field	ee	at	I	entries
field	eg	aa	Lej;	filter
field	eg	ab	Ldp;	volumeMultiplierAmplitude
field	eg	ac	Ldp;	volumeMultiplier
field	eg	ad	Ldp;	volume
field	eg	ae	[I	Instrument_phases
field	eg	af	[I	oscillatorDelays
field	eg	ag	[I	Instrument_noise
field	eg	ah	[I	oscillatorVolume
field	eg	ai	Ldp;	pitchModifier
field	eg	aj	[I	Instrument_delays
field	eg	ak	[I	Instrument_volumeSteps
field	eg	al	[I	oscillatorPitch
field	eg	am	I	delayTime
field	eg	an	[I	Instrument_sine
field	eg	ao	I	delayDecay
field	eg	ap	[I	Instrument_pitchBaseSteps
field	eg	aq	Ldp;	filterEnvelope
field	eg	ar	Ldp;	attack
field	eg	as	Ldp;	pitchModifierAmplitude
field	eg	at	[I	Instrument_samples
field	eg	au	I	offset
field	eg	aw	[I	Instrument_pitchSteps
field	eg	ax	Ldp;	release
field	eg	ay	I	duration
field	eg	az	Ldp;	pitch
field	eh	av	Z	reversed
field	ei	ag	Ljava/util/Queue;	requests
field	ei	an	I	clientRevision
field	ei	at	Z	isClosed
field	ei	av	Ljava/lang/Thread;	requestThread
field	ej	aj	[[I	coefficients
field	ej	ap	[I	pairs
field	ej	aw	I	forwardMultiplier
field	el	ak	I	position
field	en	ad	[Lws;	JagexCache_idxFiles
field	en	av	Z	reversed
field	eo	av	Z	reversed
field	eo	fe	Lsu;	fontPlain12
field	ep	av	Lrm;	reflectionChecks
field	eq	dz	[Lxm;	worldSelectFlagSprites
field	er	af	I	start
field	er	ah	I	sampleRate
field	er	al	I	sampleCount
field	er	am	I	end
field	er	bs	[S	samples
field	et	ae	[Ljava/lang/reflect/Field;	fields
field	et	ag	[I	operations
field	et	aj	[I	intReplaceValues
field	et	ak	[Ljava/lang/reflect/Method;	methods
field	et	an	[I	creationErrors
field	et	at	I	size
field	et	av	I	id
field	et	aw	[[[B	arguments
field	eu	ae	Z	secureHttps
field	eu	ff	Lclient;	client
field	ev	av	Z	reversed
field	ev	ko	Lqn;	archive6
field	ey	ae	[B	response0
field	ey	js	Z	mouseCam
field	ez	av	Z	reversed
field	fa	ag	Lxv;	username
field	fa	aj	Lqm;	KitDefinition_modelsArchive
field	fa	at	I	world
field	fa	av	B	rank
field	fb	ag	Lfb;	TOKEN
field	fb	aj	I	schemeId
field	fb	ak	I	packetId
field	fb	an	Lfb;	USERNAME_PASSWORD
field	fb	at	Lfb;	USERNAME_PASSWORD_REMEMBER
field	fb	av	Lfb;	TOKEN_REMEMBER
field	fd	am	Lqm;	SequenceDefinition_animationsArchive
field	fe	ag	I	SpriteBuffer_spriteHeight
field	ff	av	Z	reversed
field	ff	hq	Lta;	friendsChat
field	fg	ad	Lqm;	ItemDefinition_archive
field	fi	pw	[Lxt;	crossSprites
field	fk	ad	I	gameCyclesToDo
field	fp	av	Z	reversed
field	fp	ct	Ljava/lang/String;	otp
field	fp	mv	Lih;	mouseWheel
field	fs	is	I	foundItemIdCount
field	fu	ky	Lqn;	archive8
field	fv	dj	[Lxm;	worldSelectStars
field	fv	on	[[B	regionMapArchives
field	ga	la	Lei;	urlRequester
field	gc	ag	I	size
field	gc	at	Lmc;	InvDefinition_cached
field	gc	av	Lqm;	InvDefinition_archive
field	gd	of	[[B	regionLandArchives
field	ge	ar	Lsu;	ItemDefinition_fontPlain11
field	gi	ak	Ljava/lang/Thread;	ArchiveDiskActionHandler_thread
field	gi	av	Lmc;	field1842
field	gj	gq	Ldj;	varcs
field	go	ah	[I	Tiles_hueMultiplier
field	gq	av	Lmc;	field1913
field	gr	av	Lmc;	field1915
field	gs	aa	[J	bannedMemberHashes
field	gs	ab	[J	memberHashes
field	gs	ac	I	memberCount
field	gs	af	I	currentOwner
field	gs	ah	[I	memberJoinDates
field	gs	ao	I	bannedMemberCount
field	gs	ap	Ljava/lang/String;	name
field	gs	aq	[Ljava/lang/String;	memberNames
field	gs	au	Z	allowGuests
field	gs	ax	[B	memberRanks
field	gs	be	[Ljava/lang/String;	bannedMemberNames
field	gs	bg	Z	useHashes
field	gs	bo	Lql;	parameters
field	gs	bs	Z	useNames
field	gs	bz	[I	sortedMembers
field	gx	ae	[S	playerCompositionRecolorTo
field	gx	aj	[S	playerCompositionRetextureTo
field	gz	ag	Ljava/lang/String;	name
field	gz	av	Ljava/util/List;	members
field	gz	aw	[I	sortedMembers
field	ha	ae	Z	useLocalPlayer
field	ha	ag	[S	recolorTo
field	ha	an	[S	retextureTo
field	ha	at	[I	modelIds
field	hb	ae	Ljava/lang/String;	defaultStr
field	hb	ag	C	inputType
field	hb	aj	I	defaultInt
field	hb	ak	I	outputCount
field	hb	an	C	outputType
field	hb	ap	[I	intVals
field	hb	as	Ljava/lang/String;	osName
field	hb	at	Lmc;	EnumDefinition_cached
field	hb	av	Lqm;	EnumDefinition_archive
field	hb	aw	[I	keys
field	hb	ay	[Ljava/lang/String;	strVals
field	hc	av	Lmc;	field2023
field	hd	av	Lmc;	field1864
field	he	av	Lmc;	field1851
field	hf	ae	I	saturation
field	hf	ag	I	rgb
field	hf	aj	I	lightness
field	hf	ak	I	hueMultiplier
field	hf	an	I	hue
field	hf	at	Lmc;	FloorUnderlayDefinition_cached
field	hf	av	Lqm;	FloorUnderlayDefinition_archive
field	hg	ag	Z	persist
field	hg	at	Lmc;	VarcInt_cached
field	hg	av	Lqm;	VarcInt_archive
field	hg	cu	Lqm;	ObjectDefinition_archive
field	hi	aa	I	category
field	hi	ae	[Lhi;	WorldMapElement_cached
field	hi	af	Lhk;	verticalAlignment
field	hi	ag	Lmc;	HitSplatDefinition_cached
field	hi	ai	[Ljava/lang/String;	menuActions
field	hi	aj	I	objectId
field	hi	ak	I	sprite1
field	hi	al	Lhl;	horizontalAlignment
field	hi	ap	Ljava/lang/String;	name
field	hi	as	Ljava/lang/String;	menuTargetName
field	hi	at	I	WorldMapElement_count
field	hi	au	I	textSize
field	hi	aw	I	sprite2
field	hj	ac	I	widthPadding
field	hj	ad	I	frontSpriteID
field	hj	ae	Lmc;	HealthBarDefinition_cached
field	hj	ag	Lqm;	HealthBarDefinition_archive
field	hj	ai	I	backSpriteID
field	hj	aj	Lmc;	HealthBarDefinition_cachedSprites
field	hj	ap	I	int2
field	hj	as	I	width
field	hj	aw	I	int1
field	hj	ay	I	int3
field	hj	az	I	int5
field	hk	ae	I	id
field	hk	an	I	value
field	hk	at	Lhk;	VerticalAlignment_centered
field	hl	ae	I	id
field	hl	an	I	value
field	hl	at	Lhl;	HorizontalAlignment_centered
field	hm	ac	I	contrast
field	hm	ad	I	heightScale
field	hm	ae	I	id
field	hm	ag	Lmc;	SpotAnimationDefinition_cached
field	hm	ai	I	orientation
field	hm	aj	I	archive
field	hm	ak	I	sequence
field	hm	an	Lmc;	SpotAnimationDefinition_cachedModels
field	hm	ap	[S	recolorTo
field	hm	as	I	ambient
field	hm	at	Lqm;	SpotAnimationDefinition_modelArchive
field	hm	au	[S	retextureTo
field	hm	aw	[S	recolorFrom
field	hm	ay	[S	retextureFrom
field	hm	az	I	widthScale
field	hn	av	Lmc;	field2007
field	ho	av	Lmc;	field2022
field	ho	jq	Ljp;	js5SocketTask
field	hp	al	Ljava/awt/FontMetrics;	loginScreenFontMetrics
field	hp	sk	I	widgetDragDuration
field	hq	av	Lqm;	ParamDefinition_archive
field	hr	av	Lmc;	field2026
field	hs	bw	Lca;	loginScreenRunesAnimation
field	ht	ad	[[[B	Tiles_shapes
field	ht	av	Lmc;	field2100
field	hu	ca	[S	retextureFrom
field	hu	cb	[I	models
field	hu	cc	I	idleSequence
field	hu	ce	Lmc;	NpcDefinition_cachedModels
field	hu	cg	I	walkLeftSequence
field	hu	ch	Lmc;	NpcDefinition_cached
field	hu	cj	[S	recolorTo
field	hu	ck	[I	chatHeadModels
field	hu	cl	[S	retextureTo
field	hu	cm	I	size
field	hu	cn	I	turnRightSequence
field	hu	co	I	walkSequence
field	hu	cp	I	walkRightSequence
field	hu	cr	[S	recolorFrom
field	hu	cs	I	turnLeftSequence
field	hu	ct	Ljava/lang/String;	name
field	hu	cu	I	id
field	hu	cx	I	walkBackSequence
field	hu	da	Z	isClipped
field	hu	db	I	contrast
field	hu	dc	I	ambient
field	hu	dd	[Ljava/lang/String;	actions
field	hu	df	I	widthScale
field	hu	dh	[I	transforms
field	hu	di	I	transformVarp
field	hu	dj	Z	isInteractable
field	hu	dk	[I	headIconArchiveIds
field	hu	dl	Z	isFollower
field	hu	dn	[S	headIconSpriteIndex
field	hu	do	[I	stats
field	hu	dq	Lql;	params
field	hu	dr	Z	lowPriorityFollowerOps
field	hu	dt	I	rotation
field	hu	dv	I	combatLevel
field	hu	dw	Z	drawMapDot
field	hu	dy	I	heightScale
field	hu	dz	I	transformVarbit
field	hu	ec	I	footprintSize
field	hv	bg	I	boundsX
field	hv	bk	I	boundsHeight
field	hv	bp	I	id
field	hv	bs	I	boundsY
field	hv	bz	I	boundsWidth
field	hw	ae	Lmc;	VarpDefinition_cached
field	hw	aj	I	type
field	hw	an	Lqm;	VarpDefinition_archive
field	hx	kj	Lqn;	archive4
field	hy	ad	[I	models
field	hy	ae	Lqm;	KitDefinition_archive
field	hy	ai	Z	nonSelectable
field	hy	ak	Lmc;	KitDefinition_cached
field	hy	ap	[S	recolorFrom
field	hy	as	I	bodypartID
field	hy	au	[S	retextureFrom
field	hy	aw	[I	models2
field	hy	ay	[S	recolorTo
field	hy	az	[S	retextureTo
field	ia	aw	Lqm;	HitSplatDefinition_fontsArchive
field	ib	at	I	SpriteBuffer_spriteWidth
field	ib	ck	Lxm;	titleboxSprite
field	ic	ae	Ljava/lang/String;	javaVersion
field	ic	aj	Ljp;	current
field	ic	ak	Ljp;	task
field	ic	ap	Z	isClosed
field	ic	aw	Ljava/lang/Thread;	thread
field	id	ar	Lof;	scriptActiveWidget
field	ie	al	I	cacheGamebuild
field	if	an	Lqm;	WorldMapElement_archive
field	if	av	Lmc;	field2136
field	ig	od	[I	regionLandArchiveIds
field	ii	ae	I	startBit
field	ii	ag	Lmc;	VarbitDefinition_cached
field	ii	aj	I	endBit
field	ii	an	I	baseVar
field	ii	at	Lqm;	VarbitDefinition_archive
field	ij	ap	[Lxt;	mapDotSprites
field	ij	bi	Z	clearLoginScreen
field	im	ag	Ljava/util/Hashtable;	FileSystem_cacheFiles
field	im	at	Ljava/io/File;	FileSystem_cacheDir
field	im	av	Z	FileSystem_hasPermissions
field	in	ac	Ljava/lang/String;	userHomeDirectory
field	in	ah	Lws;	JagexCache_randomDat
field	in	au	Lws;	JagexCache_dat2File
field	in	az	Lws;	JagexCache_idx255File
field	ip	ae	Ljava/lang/String;	defaultStr
field	ip	ag	C	type
field	ip	aj	Z	autoDisable
field	ip	an	I	defaultInt
field	ip	at	Lmc;	ParamDefinition_cached
field	iq	aa	[I	transforms
field	iq	ad	I	textColor
field	iq	ap	Lmc;	HitSplatDefinition_cached
field	iq	aq	I	transformVarbit
field	iq	au	Lmc;	HitSplatDefinition_cachedFonts
field	iq	ay	Lmc;	HitSplatDefinition_cachedSprites
field	iq	az	I	fontId
field	iq	be	I	transformVarp
field	ir	av	J	lastTimeNano
field	is	aa	[S	recolorTo
field	is	ab	Lmc;	ItemDefinition_cachedModels
field	is	ac	Lmc;	ItemDefinition_cached
field	is	af	Ljava/lang/String;	name
field	is	ah	I	id
field	is	al	I	model
field	is	am	Ljava/lang/String;	examine
field	is	ao	[S	recolorFrom
field	is	aq	[S	retextureFrom
field	is	ax	Lmc;	ItemDefinition_cachedSprites
field	is	ba	Z	isMembersOnly
field	is	bb	I	offsetY2d
field	is	bc	I	resizeZ
field	is	bd	I	note
field	is	be	[S	retextureTo
field	is	bf	[I	countobj
field	is	bg	I	xan2d
field	is	bh	I	resizeX
field	is	bi	[Ljava/lang/String;	groundActions
field	is	bj	I	isStackable
field	is	bk	I	offsetX2d
field	is	bl	I	resizeY
field	is	bm	I	price
field	is	bn	[I	countco
field	is	bo	I	zoom2d
field	is	bp	I	maleModel
field	is	bq	I	ambient
field	is	br	I	noteTemplate
field	is	bs	I	yan2d
field	is	bt	I	maleModel1
field	is	bu	I	maleModel2
field	is	bv	I	team
field	is	bw	[[Ljava/lang/String;	subOps
field	is	bx	I	contrast
field	is	by	[Ljava/lang/String;	inventoryActions
field	is	bz	I	zan2d
field	is	cb	I	placeholder
field	is	cc	I	shiftClickIndex
